폭스바겐 투아렉  2월 125대 판매 럭셔리 SUV 시장 성공적 진입, 코로나19로 인한 어려움에도 3세대 신형 투아렉의 돌풍은 계속 이어질 전망이다. 3월달에도 첫 달 수준의 꾸준한 계약이 이뤄지고 있다. 4월에는 투아렉의 끝판 왕 모델인 4.0리터 V8 모델이 출시를 기다리고 있다 . 
대한한돈협회공주지부  장애인복지시설에 손소독제 기탁, 대한한돈협회 공주지부 코로나19 방역물품 기탁. 공주시 제공 ㈔대한한돈협회 공주지부(지부장 주명종)는 지난 9일 시청을 방문해 코로나19 감염예방을 위해 손소독제 700개(2000만 원 상당)를 기탁했다. 주명종 지부장은  
임시 폐쇄된 구로구 코리아빌딩, 10일 오후 서울 구로구 코리아빌딩에 위치한 에이스손해보험 콜센터에서 코로나19 집단 감염 확진자가 50명으로 확인된 가운데 해당 건물 입구에 임시 폐쇄 안내문이 붙어 있다. UPI뉴스
[뉴스워커_한국지역난방공사] 화훼농가 지원으로 지역경제 활성화에 힘보탠다, 이하 한난 )는 코로나19 극복에 동참코자 지난 달 수립한 경제활성화 종합 지원대책의 일환으로 지역  황창화 한난 사장은 금번 지역 화훼농가 꽃 구매행사가 코로나19 확산으로 침체된 지역경제 활성화에 작게나마  
코로나19에 대구·경북 생활밀착형 서비스업 매출 급감, 확산한 코로나19 때문에 대면접촉이 많은 생활밀착형 서비스업 매출이 급감하는 등 소비경기가 매우 나빠진 것으로 나타났다. 대구경북연구원 임규채·최재원 박사는 10일 대경 CEO 브리핑 제601호  코로나 19 확산  
코로나19 여파 인천 한 자동차판매점 임시휴업, 인천을 비롯한 수도권 지역에 신종 코로나바이러스 감염증(코로나19) 확진자가 집중적으로 발생한 10일 오후 한 확진자의 직장인 인천시 부평구 자동차판매장 출입구가 임시휴업으로 굳게 닫혀 있다. 2020.3.10
코로나19 여파 인천 한 자동차판매점 임시휴업, 인천을 비롯한 수도권 지역에 신종 코로나바이러스 감염증(코로나19) 확진자가 집중적으로 발생한 10일 오후 한 확진자의 직장인 인천시 부평구 자동차판매장 출입구가 임시휴업으로 굳게 닫혀 있다. 2020.3.10
대구 남구여성단체협의회 남구청에 코로나 극복 성금 전달, 대구 남구여성단체협의회(회장 송정순)는 지난 9일 대구 남구청(구청장 조재구)에 코로나19 확산에 따른 지역의 위기 극복을 위해 성금 100만원을 전달했다.
 코로나19 종식을 위해 , 코로나19의 확진자가 늘어나는 등 확산이 지속되고 있는 10일 오후 서울 강서구 김포공항 국제선 청사에서 방역 관계자들이 코로나19 확산 방지를 위한 방역작업을 하기 위해 준비를 하고있다. UPI뉴스
코리아빌딩 앞에 줄지어 선 입주자들 [경향포토], 코로나19 집단 감염이 발생한 서울 구로구 코리아빌딩 외부에 설치된 선별진료소에서 입주자들이 코로나19 검진을 받기 위해 줄지어 서있다.
부산시교육청  학원 등에 방역물품 및 방역소독 지원,  김옥빈 기자 = 부산시교육청은 코로나19 감염증의 학원 내 확산 방지를 위해 학원·교습소·개인과외교습자 등에 대해 3월 중 방역물품을 지원하고  학원 및 교습소에 대해선 직접 방역소독을  
불 꺼진 인천 한 자동차판매점, 인천을 비롯한 수도권 지역에 신종 코로나바이러스 감염증(코로나19) 확진자가 집중적으로 발생한 10일 오후 한 확진자의 직장으로 확인돼 임시휴업에 들어간 인천시 부평구 자동차판매장에 불이 꺼져 있다. 2020.3.10
박준영 을지재단 회장·홍성희 을지대 총장  코로나19 성금 3억 기부, 을지재단 박준영 회장·을지대 홍성희 총장이 신종 코로나바이러스감염증(코로나19) 극복을 위해 써 달라며 사재 3억 원과 마스크 2만개를 쾌척했다. 10일 을지재단에 따르면 박 회장과 홍 총장은 대전을지대병원이  
부산시교육청  코로나19 대응 위해 학교 보건인력 지원,  김옥빈 기자 = 부산시교육청은 코로나19 감염증 확산에 따른 학교현장의 불안감을 해소하고  이들 보건인력은 2개월간 업무를 수행하며  코로나19 상황이 지속될 경우 기간이 연장될 수 있다. 이에  
한국노총  민주당 지지   공동선거대책기구 구성  총선연대, 양측은 코로나19 사태로 인한 노동계 피해를 최소화하기 위한 연대와 협력도 천명했다. 노동자 권고사직  또 비정규직 노동자가 생활안정자금을 융통할 수 있도록 지원하고  코로나19로 인한 휴직·휴업 노동자에 대한  
불 꺼진 인천 한 자동차판매점, 인천을 비롯한 수도권 지역에 신종 코로나바이러스 감염증(코로나19) 확진자가 집중적으로 발생한 10일 오후 한 확진자의 직장으로 확인돼 임시휴업에 들어간 인천시 부평구 자동차판매장에 불이 꺼져 있다. 2020.3.10
강동구  코로나19 극복과 지역경제 활성화를 위한 노사민정 공동선언문 발표, 강동구 제공 강동구(구청장 이정훈)가  코로나19 극복과 지역경제 활성화 를 위한 노사민정 공동선언문을 발표했다. 구는 코로나19는 소상공인과 지역경제에 심각한 부정적인 영향을 미치고 있다고 판단  강동구의 노·사  
 제때 수확을 못 해 웃자랐어요 , 봄철 특산품인 친환경 미나리를 생산하는 대구 농가들이 본격 출하 시기에 닥친 신종 코로나바이러스 감염증(코로나19) 사태 여파로 어려움을 겪고 있다. 10일 오후  대구 팔공산 미나리 를 생산하는 대구 동구의  
20달러도 붕괴될까? 역오일 쇼크에  덜덜 , 코로나19 공포가 국제유가마저 휩쓸고 있다. 코로나19 확산으로 인한 수요 감소에 이어 주요 산유국인 사우디아라비아와 러시아의 힘겨루기까지 겹치면서 9일(현지시간) 국제유가는 30% 가까이 폭락했다. 연초와  
[2020 총선열전] 이상민  출연연 연구발전협의회 총연합회와 현안 간담회, 이에 이 의원은  코로나 19 추경 편성 과정에서 과기부의 힘이 부족한 것이 다시한번 드러났다 며  정년환원  우수연구원제도 개선 등 현안을 해결하고 과학기술계의 힘을 키우기 위해 한 목소리를 내야한다 고 강조했다 . 
썰렁한 김포공항, 코로나19로 인해 일본정부가 9일 0시부터 한국인에 대한 비자면제 정지 등 입국제한 조치를 시행한 데 따라 한국 또한 일본인에 대한 비자면제를 중단하고 입국하는 모든 일본인에 대해 특별입국절차를 적용하기로  
[코로나19]박원순  지금은 코로나 보릿고개 재난생활비 지원은 포퓰리즘 아닌 , 기존 복지제도에 포함된 이들은 대상 아니야 코로나19로 생계절벽에 내몰린 중산층 대상 유럽에선 일시  박 시장은 10일 서울시청에서 온라인으로 진행된 기자간담회에서  신종 코로나바이러스 감염증(코로나19)으로  
하나은행  코로나19 위기 속 응원의 빛 밝히다, /사진=하나은행 [아시아타임즈=유승열 기자] 하나은행이 신종 코로나바이러스 감염증(코로나19) 위기로 어려움을 겪는 국민들의 마음을 하나로 모으고 응원하기 위해 서울시 중구 을지로 본점과 홍대 H-PULSE 랜드마크  
중국  발원지 책임 외면한 채 방역 기여 강조 빈축, 중국이 코로나바이러스 감염증-19(코로나 19)의 발원지로서 책임은 외면한 채 방역 기여를 강조해 빈축을 사고 있다. 이 과정에서 시진핑(習近平) 국가주석을 찬양하려다 역풍을 맞는가 하면 시 주석은 발원지인 우한을  
코로나19 여파로 중국 2월 물가상승률 급등, 코로나19 여파로 중국의 2월 물가상승률이 급등했습니다. 중국 국가통계국은 오늘(10일) 중국의 2월  중국 통계국은  중국에서 갑자기 발병해 확산된 코로나19가 물가상승에 영향을 미쳤다 며  코로나19 확산으로 물류  
서오릉 코로나19 대응상황 점검하는 정재숙 문화재청장, = 정재숙 문화재청장이 10일 오후 조선왕릉서부지구관리소의 서오릉을 방문해 코로나19 대응상황을 점검한 후 관계자들과 현장을 둘러보고 있다. 현재 서오릉을 포함한 조선왕릉들은 실내관람시설을 제외하고는  
공적판매 쏠린 마스크 제주 의료진 방역품 수급  비상 , 지난달 5일 제주한라병원 응급의료센터 앞에 설치된 신종 코로나 바이러스 감염증 선별진료소 모습. 정용기 기자. 코로나19(신종 코로나바이러스 감염증) 여파로 국내 마스크 생산·유통이 대부분이 공적 판매분에  
불 꺼진 인천 한 자동차판매점, 인천을 비롯한 수도권 지역에 신종 코로나바이러스 감염증(코로나19) 확진자가 집중적으로 발생한 10일 오후 한 확진자의 직장으로 확인돼 임시휴업에 들어간 인천시 부평구 자동차판매장에 불이 꺼져 있다. 2020.3.10
 제때 수확을 못 해 웃자랐어요 , 봄철 특산품인 친환경 미나리를 생산하는 대구 농가들이 본격 출하 시기에 닥친 신종 코로나바이러스 감염증(코로나19) 사태 여파로 어려움을 겪고 있다. 10일 오후  대구 팔공산 미나리 를 생산하는 대구 동구의  
[2020 총선열전] 이상민  출연연 연구발전협의회 총연합회와 현안 간담회, 이에 이 의원은  코로나 19 추경 편성 과정에서 과기부의 힘이 부족한 것이 다시한번 드러났다 며  정년환원  우수연구원제도 개선 등 현안을 해결하고 과학기술계의 힘을 키우기 위해 한 목소리를 내야한다 고 강조했다 . 
정선군  손으로 만든 마스크 16일까지 1장씩 배부, 군은 신종 코로나바이러스 감염증(코로나19) 장기화로 마스크 품귀 현상이 벌어지자 지역 농공단지 내 마스크 생산업체와 협력해 마스크 확보에 나섰다. 지난 6일부터 매일 40여 명의 자원봉사자가 마스크 제작에  
서울 최대 집단감염 발생  구로 콜센터 관련 34명 확진, 10일 신종 코로나바이러스감염증(코로나19) 대규모 집단 감염이 발생한 에이스손해보험사 위탁 콜센터가 위치한 서울 구로구 코리아빌딩 외부에 마련된 선별진료소에서 입주자들이 검사를 받고 있다. 오전 9시 기준  
스포츠토토  코로나19 변수 주목, 체육진흥투표권 스포츠토토의 수탁사업자인 ㈜케이토토가 최근 코로나 바이러스 감염증(이하 코로나19)로 인해 전 세계적으로 무관중 경기와 일정 연기  경기 취소 등이 이어지며  스포츠토토를 즐기는 스포츠팬들에게도  
텅 빈 인천 한 자동차판매점, 인천을 비롯한 수도권 지역에 신종 코로나바이러스 감염증(코로나19) 확진자가 집중적으로 발생한 10일 오후 한 확진자의 직장인 인천시 부평구 자동차판매장이 임시휴업으로 텅 비어 있다. 2020.3.10
텅 빈 인천 한 자동차판매점, 인천을 비롯한 수도권 지역에 신종 코로나바이러스 감염증(코로나19) 확진자가 집중적으로 발생한 10일 오후 한 확진자의 직장인 인천시 부평구 자동차판매장이 임시휴업으로 텅 비어 있다. 2020.3.10
부평구청  구로구 콜센터 직원들  코로나19  확진자 동선 공개, 인천 부평구청이 신종 코로나바이러스감염증(코로나19) 확진자의 동선을 공개했다. 10일 부평구청은 코로나19 확진 판정을 받은 관내 구로구 콜센터 직원 4명의 이동 경로를 공개했다. 부평구에 따르면 4번 확진자 A  
코로나로 중단됐던 군 훈련  민간인 출입통제 훈련장서는 가능, 국방부가 신종 코로나바이러스 감염증(코로나19) 확산으로 전국 야외훈련을 전면 중지했던 지침을 민간인 출입이 통제된 훈련장에서 훈련할 수 있도록 수정했다. 10일 국방부에 따르면 전날 정경두 국방부 장관 주관으로  
우리은행  대구·경북 신속 지원  2영업일내 심사 통보, 특별전담심사반은 대구·경북지역 신종 코로나 바이러스 감염증(코로나19)으로 경영애로를 겪고 있는 우선지원 사업자를 선정하고  해당 기업의 대출 신청건에 대해 2영업일 이내에 심사 결과를 통보하는 신속 심사  
국내 다국적 기업 77%  코로나 여파로 수요 감소 예상 , 한국에 진출한 다국적기업 10곳 중 8곳이 우한 코로나 바이러스 감염증(코로나19) 확산 여파로 향후 제품·서비스 수요가 감소할 것이라고 내다봤다. 글로벌 헤드헌팅 회사 스탠튼 체이스의 한국 지사인 스탠튼  
텅 빈 인천 한 자동차판매점, 인천을 비롯한 수도권 지역에 신종 코로나바이러스 감염증(코로나19) 확진자가 집중적으로 발생한 10일 오후 한 확진자의 직장인 인천시 부평구 자동차판매장이 임시휴업으로 텅 비어 있다. 2020.3.10
[그래픽]전세계 코로나19 확진 현황 사망자 4000명 돌파, 10일(한국시간) 오후 기준 전 세계적으로 코로나19 환자가 11만명을 넘기고 4024명이 목숨을 잃었다. (그래픽=안지혜 기자) hokma@newsis.com 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스  
코로나19 여파 인천 한 자동차판매점 임시휴업, 인천을 비롯한 수도권 지역에 신종 코로나바이러스 감염증(코로나19) 확진자가 집중적으로 발생한 10일 오후 한 확진자의 직장인 인천시 부평구 자동차판매장 출입구가 임시휴업으로 굳게 닫혀 있다. 2020.3.10
부광약품 치료제 코로나에 에이즈치료제와 효과 동등, 현재 코로나19 치료제로 사용되는 에이즈 치료제인 칼레트라와 유사한 치료 효과를 내는 것으로 확인됐다. 부광약품은 10일 항바이러스 치료제인 레보비르(성분명 : 클레부딘)이 시험관내 시험(in vitro)에서 코로나19  
한국경제당  코로나19 사태 인해 추락한 국가 자존심 회복해야 ,  라는 설명을 내고  코로나19의 진정한 종식은 국가 정체성 회복 이라고 강조했다. 한국경제당은  외교부에 따르면 10일 오전 9시 기준 한국발 방문객의 입국을 금지하거나 제한한 국가가 109개국에 달하고  국내 코로나19  
해외시장 잇단 악재에 건설업계  시름  코로나19에 유가급락까지,  코로나19 로 어려운 해외사업이 국제유가 급락이란 악재까지 만나면서다. 중동 국가들은 대부분 유가가 하락하면 공사비를 충당할 자금이 부족해 발주를 중단한다. 10일 건설업계에 따르면 코로나19 확산에 이어  
텅 빈 인천 한 자동차판매점, 인천을 비롯한 수도권 지역에 신종 코로나바이러스 감염증(코로나19) 확진자가 집중적으로 발생한 10일 오후 한 확진자의 직장인 인천시 부평구 자동차판매장이 임시휴업으로 텅 비어 있다. 2020.3.10
불 꺼진 인천 한 자동차판매점, 인천을 비롯한 수도권 지역에 신종 코로나바이러스 감염증(코로나19) 확진자가 집중적으로 발생한 10일 오후 한 확진자의 직장으로 확인돼 임시휴업에 들어간 인천시 부평구 자동차판매장에 불이 꺼져 있다. 2020.3.10
장석웅 전남교육감  코로나19 위기 학생 지원 총력 , 10일 장석웅 전남도교육감이 도교육청 청사에서 코로나19 대응상황에 대해 브리핑을 하고 있다. 장 교육감은 이날 브리핑에서 코로나19로 개학 연기 사태를 맞은 도내 교육 현장의 학생지원 방안을 설명했다. 2020.3 . 
코로나19 여파 인천 한 자동차판매점 임시휴업, 인천을 비롯한 수도권 지역에 신종 코로나바이러스 감염증(코로나19) 확진자가 집중적으로 발생한 10일 오후 한 확진자의 직장인 인천시 부평구 자동차판매장 출입구가 임시휴업으로 굳게 닫혀 있다. 2020.3.10
발언하는 박영선 장관, 박영선 중소벤처기업부 장관이 10일 서울 여의도 켄싱턴호텔에서 열린  코로나19 극복을 위한 마스크 지도 개발 스타트업 간담회 에 참석해 발언하고 있다. (사진=중소벤처기업부 제공) 2020.03.10. photo@newsis.com  
[코로나19] 신천지 대구 교인 대거 격리해제에 비상, 대구시는 이에 따라 코로나19 추가 확산의 우려가 있다고 보고 자가격리 해제 이후에도 일체의 모임이나 집회를 금지하는 내용의 행정명령을 내렸습니다. 또 자가에서 입원대기 중인 확진환자들과 일체의 접촉을 삼가고  
[그래픽]코로나19 집단발생 비율 80.2%, 10일 질병관리본부에 따르면 이날 오전 0시 기준 코로나19 확진자의 80.2%가 집단발생과 연관이 있는 것으로 파악됐다. 기타 산발적 발생사례 또는 조사·분류중인 사례는 19.8%이다. (그래픽=안지혜 기자) hokma  
춘추관 구내식당에도 등장한 코로나 차단  가림막 , 코로나19가 전세계로 확산되고 있는 가운데 10일 오전 청와대 춘추관 구내식당에 코로나19 전파를 차단하기 위한 가림막이 설치되어 있다.
울산 중구  저소득층에 보건용 마스크 20만5천장 지급, 울산시 중구는 신종 코로나바이러스 감염증(코로나19) 예방을 위해 저소득층에 보건용 마스크(KF94) 20만5천여 장을 지급한다고 10일 밝혔다. 중구는 이를 위해 국·시비 등 예산 1억8천454만원을 마련했고  
[상장사 재무분석] 코스모신소재  엇갈린 실적과 재무환경, 김철중 미래에셋대우 연구원은  작년 유상증자 이후 부채비율 등 재무적 리스크가 일부분 해소됐다 며  코로나19 사태 이후 MLCC 업황 개선에 따라 1분기를 바닥으로 점진적으로 실적 회복 구간에 진입할 것   
격리중인 코로나19 확진자도 4.15 총선 투표 할 수 있다 | 3월 28일까지 신고 , 신종 코로나바이러스 감염증(코로나19) 확진자로 격리중인 상황이어도 오는 4‧15 총선에서 투표를 할 수 있게 됐다.  확진자는 몸이 불편한 유권자가 병원 등에서 우편으로 투표하는 거소(居所)투표 방식을 사용해  
크림슨스타  신형 의료용 방호복  개발  코로나19 예방·극복 , ▲ 고려대학교 지주자회사 크림슨스타는 신종 코로나바이러스 감염증(코로나19)의 국내외 확산 방지 및 예방을 위해  신형 의료용 방호복 을 생산  보급할 계획이라고 10일 밝혔다. 크림슨스타는 새 의료용 방호복의  
밀양시  어려운 계층에 마스크 보급, 9일  ㈜부원테크(대표이사 강호철)에서  코로나19  위기 극복을 위해 써달라며 성금 300만원을 밀양시에  통해 코로나 사태가 종결될 때 까지 마스크를 계속 확보해 배부할 계획이다. 밀양시는 마스크가 확보되는 대로  
밀양시  2020년 농업발전기금 30억 융자지원, 현재 밀양시는 농어촌진흥기금을 통해 99개 농가에 28억1700만 원을 배정해 사업이 진행중에 있으며  이번 발전기금 융자 대상자로는 2019년 태풍피해 농가와  코로나19  피해 화훼농가를 우선 순위에 두고 지원하고자  
 공항 코로나19 방역 꼼꼼히 , 코로나19 확진자가 늘어나는 등 확산이 지속되고 있는 10일 오후 서울 강서구 김포공항 국제선 청사에서 방역 관계자들이 코로나19 확산 방지를 위한 방역 작업을 하고 있다. UPI뉴스
 코로나 예방 목걸이  안전성 의문 정부 유통 차단, com 지난주부터 주요 포털과 온라인쇼핑몰 등에서 판매 중인  코로나 예방용 목걸이 에 대해 정부가 제동을 걸었다. 환경부는 안전성이 검증되지 않은 신종 코로나바이러스 감염증(코로나19) 예방용 목걸이의 유통을  
아탈란타 감독   무관중 경기라도 격리 중인 팬들에게 위안 , 코로나19로 인해 무관중 경기로 진행되지만 집에서 시청하는 팬들에게 위로가 될 수 있다고 말했다 . 이번 2차전은 코로나19의 확산을 방지하기 위해 무관중 경기로 진행된다. 1차전이 진행됐던 이탈리아 밀라노에서  
한국암웨이 코로나19 성금 5억  어린이 마스크 21만개 지원, 코로나19 확산 방지 및 피해 지원을 위한 성금 5억 원과 함께 대구·경북지역 등 어린이들을 위한 소형 마스크 21만개를 지원한다고 10일 밝혔다. 한국암웨이 측은 초록우산 어린이재단을 통해 대구경북을 포함한 코로나19  
하남 서부농협  코로나19 예방 마스크 6천매 무상 지원, 하남 서부농협은 코로나19 바이러스 감염 예방을 위해 지난 7일 본점 경제사업소에서 자체 확보한 마스크 KF94 약 6천매를 전체 조합원들에게 무상으로 지원했습니다. 서부농협 직원들은 조합원들의 건강관리를 위해  
LG생건  착한 임대인 운동  동참 임대료 50% 지원, LG생활건강은 10일 코로나19(신종 코로나 바이러스) 확산으로 사업이 위축돼 월세지급의 부담을 느끼는 화장품 가맹점주를 돕기 위해 3월 월세의 50%를 회사에서 지원하기로 결정했다. LG생활건강에서 운영중인 화장품  
경기도민 95%   코로나19 확산방지 위해 종교집회 자제해야 , 경기도민의 95%는 코로나19 확산 방지를 위해 예배·법회·미사 등 여러 사람이 모이는 종교집회를  자제해야 한다 고 생각하는 것으로 나타났다. 경기도는 지난 9일 도민 1 100명을 대상으로 코로나19 확산에 따른  
경북도   코로나19  피해 농가  농식품 유통피해 상담센터 운영, 경상북도가  코로나19  종식때까지 농식품 유통피해 상담센터를 운영한다. 10일 도에 따르면 최근  코로나19  확산으로 대형식당 기피  학교개학 연기 등 농산물 소비가 위축됨에 따라 농가 등은 수익도 줄고 출하처를 찾지  
전국비구니회  동국대 일산병원에  약김치  전달, 전국비구니회(회장 본각 스님)는 국민안심병원으로 지정  코로나19 확산 방지를 위해 진력하고 있는 동국대  전국비구니회장 본각 스님은  코로나19로 전 국민이 어려움을 겪고 있지만 환자들을 돌보고 있는 병원  
청송군  동절기 시공중지 해제로 경제활성화 박차, 이에 따라 각종 사업들이 본격적으로 추진될 예정으로  최근 코로나19로 얼어붙은 지역경제도 활력을 되찾을  사회기반시설 확충과 코로나19로 어려움을 겪는 지역경제에도 활력을 불어넣는 계기가 될 것 이라고 말했다.
청송군  코호트 격리시설 위문품 전달, 청송군(군수 윤경희)이 코로나19 확산 방지를 위해 지난 9일부터 코호트 격리에 들어간 지역 내 사회복지시설에 위문품을 전달했다. 최근 인근 지역 사회복지시설에서 코로나19의 대규모 집단 감염사례가 발생함에 따라  
중국인 유학생 3만천 명 한국 입국 보류, 국내 대학에 다니는 중국인 유학생의 45%가량이 코로나19 여파로 한국 입국을 보류한 것으로 조사됐습니다. 교육부는 중국인 유학생 6만7천 명 가운데 3만9백 명이 입국하지 않았다고 밝혔습니다. 한중 양국  
이덴트  치과용 마스크 생산 재개 치과의사협회  환영 , 신종 코로나바이러스(코로나19  우한코로나)로 고생하는 의료인을 위해 매달 기부하겠다고 밝혔다. 이에 대해 김 회장은  많은 치과의사에게 안타까움을 주었던 이덴트의 치과용 마스크 생산중단 사태는  
포항에서 9일  코로나19  1명 추가 확진  총 46명, 포항시에서 9일  코로나19  확진자 1명이 추가 발생했다. 이로써 포항지역의 확진자 수는 총 46명이다. 시에 따르면 추가 확진자는 북구에 거주하는 60대 여성으로  42번 확진자의 가족이고 현재 무증상이며 6일  
서울 금천02 마을버스 운전자 코로나19 확진, (월) 코로나19 확진판정을 받았다고 밝혔다. 해당 운전자는 3월9일부터 자가격리 중이었으며  운전자 부인의 직장동료가 3월8일 확정판정을 받았다. 서울시는 대중교통에서 코로나19 확진자 발생에 대응해  
울산  코로나19  확진자 25명으로 늘어 신천지 신도인 대학생, 10일 울산시청 프레스센터에서 이형우 울산시 복지여성건강국장(왼쪽 두 번째)이 코로나19 추가 확진자 발생에 대해 브리핑을 하고 있다. 연합뉴스 울산에서 10일 코로나19 추가 확진자가 나오면서 총 25명으로 늘었다 . 
마스크 사려면 긴 줄 `한숨`  순서 되면 `카톡 알람` 해결책 내놓은 스타트 , 코로나19사태를 보면서 참 답답할 때가 많습니다. 마스크 배급제가 그렇습니다. 본인 인증 후 고작 매주 2장을  코로나19 사태가 시작되면서 위기 극복을 위해 이미 다른 방식의 무료 서비스는 시작했다고 들었어요. 그건  
순천시  소상공인연합회·상인회와 코로나19 극복 위한 업무 협약 맺어, 협약식(가운데  허석 순천시장) 순천시는 코로나19 확산으로 인한 경제활동과 소비심리 위축으로 어려움을 겪고 있는 소상공인들의 피해극복을 위해 지난 3월 9일 소상공인연합회·상인회와 코로나19 극복을 위한  
상주시  소상공인 지원사업 확대 소비촉진 시책도 적극 추진, 경북 상주시가 코로나19 확산 방지를 위한 선제적 방역과 함께 사태 장기화에 대비해 지역경제를 살리기 위한  중소기업 지원책으로 코로나19 직·간접 피해 중소기업 자금지원 확대  기업·소상공인 피해통합신고센터  
우리은행  대구·경북 중소기업 대출 특별전담심사반 운영,  우리은행은  코로나19 로 어려움을 겪고 있는 대구·경북지역 개인사업자 및 중소기업에 대한 원활한 금융지원을 위해 특별전담심사반을 운영한다고 10일 밝혔다. 특별전담심사반은 대구·경북지역 코로나19 우선지원  
김우룡 동래구청장  주민께 송구하다.. 공동체 정신 발휘해 반드시 극복할 것 , 지난 2월 21일  부산에서 첫 신종 코로나바이러스 감염증(코로나19) 확진자가 발생했다. 발생 지역은 부산 동래구. 수도권을 중심으로 코로나19가 창궐할 동안 부산에선 여전히 잠잠했던 터라 첫 확진자의 충격은 컸다 . 
예결위  코로나로 어려운 소상공인 대출 만기 연장 더 적극적으로 , 코로나19 확산으로 피해를 본 저소득 자영업자를 대상으로 대출 만기연장을 적극적으로 추진해야 한다는 지적이 나왔다. 10일 국회 예산결산특별위원회는  2020년도 1회 추가경정예산안 검토보고서 에서  코로나19  
전남도교육청  코로나19 개학연기 학생지원 대책 추진, 장석웅)이 코로나19 확산 여파로 2020학년도 새학기 개학이 3주 연기됨에 따른 분야 별 학생 지원 대책을 마련해 적극 추진한다. 장석웅 교육감은 10일 오후 청사 2층 기자실에서 언론 브리핑을 갖고 코로나19로 인해  
양산시  만70세 이상 노인 마스크  7만매  배부, 현재 코로나19 확진자가 급증하고 시민들의 불안감이 계속되면서 방역마스크와 손세정제 등 위생용품에  다하겠다 며  코로나19의 지역사회 확산방지와 조기 종식을 위해 가용할 수 있는 인적 물적 자원을 총동원해  
마스크 판매처·재고수량  이제 쉽게 확인하세요!, 장석영 과학기술정보통신부 제2차관은 정부서울청사에서 코로나19 관련 관계부처 공동 브리핑을 열고 한국정보화진흥원  건강보험심사평가원과 협력해 오늘 오후 7시부터 공적 마스크 판매 데이터를 민간기업에  
통합당 대구 북구갑 양금희 후보 사무장 코로나19로 숨져, 지난 8일 의료진이 대구·경북지역에서 출발한 신종 코로나바이러스 감염증(코로나19) 확진자를 서울시 감염병 관리기관으로 지정된 양천구 서남병원으로 이송하고 있다. 이날 이송된 대구·경북 지역 중증 환자  
12월 공작기계 시장  자동차·일반기계 등 업종 수주 감소로 내수 부진 지속, 폭으로 증가하였으나  내수는 여전히 부진이 지속되었다 고 정리하면서  최근 코로나19 확산으로 경기 불확실성이 더욱 커지고 있는바  기업 피해를 줄이기 위해 지원대책을 적극 모색 중 이라고 밝혔다.
아워홈  대구·경북지역에 식료품 지원, 구성 - 코로나19로 어려움 겪는 지역사회 위한 식료품 기부 적극 나서 [빅데이터뉴스 이병학 기자] 종합식품기업 아워홈(대표 유덕상)은 지난 6일 신종 코로나바이러스 감염증(코로나19) 확산으로 어려움을 겪는 대구  
코로나19 극복을 위한 마스크 지도 개발 스타트, 박영선 중소벤처기업부 장관이 10일 서울 여의도 켄싱턴호텔에서 열린  코로나19 극복을 위한 마스크 지도 개발 스타트업 간담회 에 참석해 발언하고 있다. (사진=중소벤처기업부 제공) 2020.03.10. photo@newsis.com  
수원남부소방  코로나19 예방위해 소방 민원접수는 온라인으로 하세요 , 수원남부소방서는 코로나19 때문에 민원 방문이 힘들다면 온라인 소방민원센터를 대신 이용하면 된다고  이정래 남부소방서장은  코로나19 감염 예방과 확산 방지를 위해 소방서 방문보다 온라인 민원센터를 적극  
성남시   코로나19 차단  방역에 총력, 성남시는 최근  코로나19  지역 내 확진자가 증가하고  사태가 장기화됨에 따른 주민들의 불안감을  한편 3개구 보건소에서는  코로나19 사태가 발생한 이래부터 꾸준히 확진자가 발생할 때마다 즉시 이동동선을  
우리은행  대구·경북 사업자·中企 대출 이틀내 심사해 드립니다 , 우리은행은 코로나19 사태로 가장 큰 어려움을 겪고 있는 대구·경북지역 개인사업자와 중소기업을 신속하게  코로나19 확진 판정이나 자가격리 등으로 영업점 방문이 어려운 개인사업자나 개인 고객은 전화 통화로도  
내 한 표의 가격은? 4700만원, 윤종인 행정안전부 차관은  코로나19의 여파로 투표율이 저조할 수 있는 환경 속에서 스파오와 함께 진행하는 투표참여 캠페인은 매우 뜻깊다 며  1020세대와 소통하는 브랜드인 스파오와의 협업은 공직선거법  
코로나19로 베이징영화제 연기  칸 으로 전세계 이목, 다음달 19일 개막 예정이던 베이징영화제가 전 세계적인 코로나19 확산 여파로 연기됐다. 베이징영화제조직위원회는 10일 코로나19 우려에 따라 이 영화제를 연기한다며 확산 추이를 지켜보고 개최 시기를 확정할  
LF  대구·경북 의료진에 기능성 티셔츠 1만장 기부, LF는 코로나19(신종 코로나 바이러스) 확산 방지와 재난 구호를 위해 고생하는 대구 의사회 및 경북 의사회 소속 의료진에 기능성 티셔츠 1만장을 기부한다고 10일 밝혔다. LF가 기부하는 기능성 티셔츠 1만장은 코로나19  
신흥국 국채투자  통화가치 하락 우려 제한적인 국가 선별해 달러표시채로 투 , 박태근 연구원은  코로나19 영향 속에 기축통화인 달러화는 올해 전반적인 강세를 보였으나 최근 점차 약세로 반전하는 모습 이라면서도 이같이 조언했다. 박 연구원은  통상 글로벌 경기회복와 위험선호(Risk on) 하에서는  
